縣市 ,測站名稱 ,空氣污染指標 ,指標污染物, 狀態 ,二氧化硫濃度 ,一氧化碳濃度 ,臭氧濃度 ,懸浮微粒濃度 ,細懸浮微粒濃度 ,二氧化氮濃度 ,細懸浮微粒指標 ,氮氧化物 ,一氧化氮 ,發佈時間
臺北市,陽明,26,,良好,1,0.13,31,8,4,1.1,1,1.62,0.54,2016-05-23 22:00
臺北市,大同,49,,良好,3.4,2.55,,44,20,31,2,104.44,73.49,2016-05-23 22:00
臺北市,松山,29,,良好,2.6,0.57,5.9,16,15,24,2,32.39,8.34,2016-05-23 22:00
臺北市,古亭,24,,良好,2.3,0.63,4.7,22,10,27,2,36.28,9.01,2016-05-23 22:00
臺北市,萬華,35,,良好,3.2,0.7,2.8,31,21,30,2,44.74,15.02,2016-05-23 22:00
臺北市,中山,36,,良好,2.3,0.54,8.1,32,16,25,2,30.45,5.07,2016-05-23 22:00
臺北市,士林,24,,良好,1.1,0.4,9,23,12,20,2,20.49,0.94,2016-05-23 22:00
臺北市,陽明,26,,良好,0.9,0.13,31,3,0,0.9,1,1.32,.43,2016-05-23 23:00
臺北市,大同,48,,良好,3.5,1.34,,42,21,28,3,70.58,42.49,2016-05-23 23:00
臺北市,松山,26,,良好,2.6,0.53,6.6,18,13,23,2,29.8,6.58,2016-05-23 23:00
臺北市,古亭,24,,良好,2.5,0.66,3.5,25,15,28,2,37.11,9.57,2016-05-23 23:00
臺北市,萬華,33,,良好,3.4,0.6,4.8,30,13,28,2,38.59,10.83,2016-05-23 23:00
臺北市,中山,33,,良好,3.8,0.78,4,24,7,29,2,45.55,16.21,2016-05-23 23:00
臺北市,士林,23,,良好,1.1,0.37,11,18,9,16,2,17.33,1.02,2016-05-23 23:00
臺北市,陽明,28,,良好,1,0.12,33,1,0,0.2,1,.88,.67,2016-05-24 00:00
臺北市,大同,47,,良好,4.1,0.58,,44,12,25,2,38.89,13.6,2016-05-24 00:00
臺北市,松山,24,,良好,2.4,0.48,7.1,16,11,20,2,25.17,4.95,2016-05-24 00:00
臺北市,古亭,23,,良好,2.2,0.46,8.5,18,16,23,2,26.45,3.02,2016-05-24 00:00
臺北市,萬華,31,,良好,5.3,0.47,5.3,19,12,26,2,33.45,7.4,2016-05-24 00:00
臺北市,中山,32,,良好,5.8,0.59,4.7,25,12,27,2,38.5,11.69,2016-05-24 00:00
臺北市,士林,22,,良好,1.1,0.4,7.9,16,6,18,1,19.03,1.01,2016-05-24 00:00
臺北市,陽明,28,,良好,1,0.12,33,1,0,0.2,1,.88,.67,2016-05-24 00:00
臺北市,大同,47,,良好,4.1,0.58,,44,12,25,2,38.89,13.6,2016-05-24 00:00
臺北市,松山,24,,良好,2.4,0.48,7.1,16,11,20,2,25.17,4.95,2016-05-24 00:00
臺北市,古亭,23,,良好,2.2,0.46,8.5,18,16,23,2,26.45,3.02,2016-05-24 00:00
臺北市,萬華,31,,良好,5.3,0.47,5.3,19,12,26,2,33.45,7.4,2016-05-24 00:00
臺北市,中山,32,,良好,5.8,0.59,4.7,25,12,27,2,38.5,11.69,2016-05-24 00:00
臺北市,士林,22,,良好,1.1,0.4,7.9,16,6,18,1,19.03,1.01,2016-05-24 00:00
臺北市,陽明,26,,良好,1.8,0.12,31,4,0,0.2,,.84,.67,2016-05-24 02:00
臺北市,大同,45,,良好,12,0.45,,40,13,22,2,28.71,7.22,2016-05-24 02:00
臺北市,松山,26,,良好,3.5,0.24,19,32,12,9.7,2,11.34,1.67,2016-05-24 02:00
臺北市,古亭,22,,良好,1.9,0.2,25,15,10,8.9,2,10.29,1.37,2016-05-24 02:00
臺北市,萬華,24,,良好,9,0.23,15,14,13,17,2,17.52,.76,2016-05-24 02:00
臺北市,中山,30,,良好,11,0.27,11,25,11,20,2,22.98,3.22,2016-05-24 02:00
臺北市,士林,20,,良好,3,0.2,14,18,4,8.5,1,8.93,.42,2016-05-24 02:00
臺北市,陽明,26,,良好,1.8,0.12,31,10,5,0.8,1,1.39,.62,2016-05-24 03:00
臺北市,大同,44,,良好,5.9,0.4,,41,16,14,2,20.04,5.57,2016-05-24 03:00
臺北市,松山,28,,良好,2.7,0.22,20,33,8,7.8,2,9.18,1.33,2016-05-24 03:00
臺北市,古亭,21,,良好,1.3,0.18,25,10,12,8.2,2,9.53,1.37,2016-05-24 03:00
臺北市,萬華,23,,良好,4.6,0.2,19,20,10,11,2,11.37,.27,2016-05-24 03:00
臺北市,中山,30,,良好,4.9,0.2,18,27,10,13,2,14.29,1.01,2016-05-24 03:00
臺北市,士林,19,,良好,4.4,0.24,8.2,15,4,13,1,13.48,.62,2016-05-24 03:00
臺北市,陽明,25,,良好,1.7,0.12,30,8,4,1.7,1,2.63,.94,2016-05-24 04:00
臺北市,大同,42,,良好,3.3,0.41,,40,13,13,2,15.21,2.52,2016-05-24 04:00
臺北市,松山,29,,良好,2.7,0.19,22,29,6,7.5,2,9.39,1.85,2016-05-24 04:00
臺北市,古亭,20,,良好,1.2,0.19,24,14,10,7.6,2,9.23,1.69,2016-05-24 04:00
臺北市,萬華,23,,良好,2.7,0.18,22,26,6,8.5,2,9.8,1.3,2016-05-24 04:00
臺北市,中山,29,,良好,2.3,0.17,21,20,8,8.9,2,9.49,.57,2016-05-24 04:00
臺北市,士林,19,,良好,3.7,0.32,3.6,17,10,16,1,17.56,1.42,2016-05-24 04:00
臺北市,陽明,24,,良好,1.9,0.11,29,6,3,1.2,1,2.04,.84,2016-05-24 05:00
臺北市,大同,41,,良好,1.7,0.52,,35,14,13,2,20.23,6.97,2016-05-24 05:00
臺北市,松山,28,,良好,2.4,0.17,23,21,3,6.7,1,8.33,1.66,2016-05-24 05:00
臺北市,古亭,21,,良好,1.3,0.18,26,15,9,5.9,2,7.46,1.6,2016-05-24 05:00
臺北市,萬華,25,,良好,1.5,0.19,23,27,11,8,2,9.37,1.38,2016-05-24 05:00
臺北市,中山,25,,良好,1.4,0.2,23,12,9,7.6,2,8,.4,2016-05-24 05:00
臺北市,士林,19,,良好,5.4,0.27,3.4,21,10,18,1,19.22,.82,2016-05-24 05:00
臺北市,陽明,26,,良好,1.8,0.11,31,9,3,1.1,1,1.92,.79,2016-05-24 06:00
臺北市,大同,40,,良好,2.8,0.58,,33,14,16,2,28.84,12.99,2016-05-24 06:00
臺北市,松山,26,,良好,2.5,0.21,20,25,10,8.4,1,10.14,1.7,2016-05-24 06:00
臺北市,古亭,19,,良好,1.3,0.22,23,12,9,7.5,1,9.27,1.79,2016-05-24 06:00
臺北市,萬華,26,,良好,2.9,0.2,21,26,16,9.9,2,11.37,1.47,2016-05-24 06:00
臺北市,中山,22,,良好,2.9,0.34,17,14,,13,1,14.56,1.72,2016-05-24 06:00
臺北市,士林,20,,良好,3.6,0.32,3.5,25,16,17,1,19.5,2.42,2016-05-24 06:00
臺北市,陽明,24,,良好,1.9,0.12,29,6,2,1.1,1,1.97,.84,2016-05-24 07:00
臺北市,大同,39,,良好,3.1,1.34,,37,20,26,2,75.21,49.25,2016-05-24 07:00
臺北市,松山,25,,良好,2.5,0.26,17,23,7,13,1,17.32,3.86,2016-05-24 07:00
臺北市,古亭,17,,良好,1.3,0.27,21,12,11,12,1,15.88,3.89,2016-05-24 07:00
臺北市,萬華,26,,良好,2.3,0.31,13,26,14,18,2,23.72,5.57,2016-05-24 07:00
臺北市,中山,20,,良好,2.2,0.46,12,20,10,19,1,25.11,5.9,2016-05-24 07:00
臺北市,士林,20,,良好,3.2,0.38,5.7,20,13,16,1,21.08,5.09,2016-05-24 07:00
臺北市,陽明,24,,良好,1.8,0.12,29,6,3,1.1,1,1.86,.8,2016-05-24 08:00
臺北市,大同,38,,良好,4.9,3.67,,39,19,30,2,131.3,101.17,2016-05-24 08:00
臺北市,古亭,16,,良好,1.6,0.51,14,20,10,19,1,28.31,9.3,2016-05-24 08:00
臺北市,萬華,27,,良好,3,0.51,9.3,33,14,22,2,32.92,10.51,2016-05-24 08:00
臺北市,中山,21,,良好,2.5,0.43,16,28,12,16,1,20.85,4.7,2016-05-24 08:00
臺北市,士林,21,,良好,3,0.67,3.8,23,17,24,2,42.2,18.21,2016-05-24 08:00
臺北市,松山,24,,良好,2.5,0.26,17,23,7,13,1,17.32,3.86,2016-05-24 07:00
臺北市,陽明,22,,良好,1.9,0.12,27,5,3,1.1,1,2.07,.95,2016-05-24 09:00
臺北市,大同,39,,良好,16,3.84,,46,16,,2,,,2016-05-24 09:00
臺北市,松山,23,,良好,11,0.49,9.3,22,14,23,1,36.85,14.19,2016-05-24 09:00
臺北市,古亭,16,,良好,2.6,0.68,10,15,10,23,1,34.99,12.35,2016-05-24 09:00
臺北市,萬華,28,,良好,8.8,0.7,6.4,36,12,27,2,47.18,20.1,2016-05-24 09:00
臺北市,中山,23,,良好,17,0.79,7.3,28,2,26,1,43.18,17.67,2016-05-24 09:00
臺北市,士林,21,,良好,3.6,0.56,9.4,20,12,19,2,25.6,6.72,2016-05-24 09:00
臺北市,陽明,23,,良好,1.8,0.11,28,5,2,1.2,1,2.09,.86,2016-05-24 10:00
臺北市,大同,41,,良好,15,2.26,,47,15,34,2,136.83,102.98,2016-05-24 10:00
臺北市,松山,23,,良好,9.6,0.41,9.7,21,,22,1,37.36,15.31,2016-05-24 10:00
臺北市,古亭,17,,良好,5.9,0.61,8.9,25,19,24,2,40.39,16.29,2016-05-24 10:00
臺北市,萬華,29,,良好,9.8,0.54,7.4,34,15,26,2,45.25,19.33,2016-05-24 10:00
臺北市,中山,25,,良好,15,0.9,5.2,30,18,29,1,57.62,28.89,2016-05-24 10:00
臺北市,士林,20,,良好,3.8,0.37,14,18,14,14,2,18.64,4.81,2016-05-24 10:00
臺北市,陽明,17,,良好,1.9,0.12,21,9,4,2.5,1,3.42,.89,2016-05-24 11:00
臺北市,大同,42,,良好,9.5,1.69,,45,15,32,2,110.18,78.45,2016-05-24 11:00
臺北市,松山,23,,良好,6.4,0.32,11,22,,21,,32.87,11.95,2016-05-24 11:00
臺北市,古亭,18,,良好,8.7,0.43,13,17,11,21,2,33.83,12.59,2016-05-24 11:00
臺北市,萬華,28,,良好,15,0.44,10,22,12,23,2,40.57,17.26,2016-05-24 11:00
臺北市,中山,26,,良好,5.9,0.73,8.2,27,12,25,1,47.31,22.33,2016-05-24 11:00
臺北市,士林,17,,良好,4.7,0.36,14,4,8,15,1,21.95,7.39,2016-05-24 11:00
臺北市,陽明,21,,良好,1.9,0.13,25,2,1,3,1,3.73,.75,2016-05-24 12:00
臺北市,大同,42,,良好,2.6,1.06,,37,18,27,2,70.19,43.54,2016-05-24 12:00
臺北市,松山,22,,良好,3.6,0.32,16,17,14,17,,27.98,10.58,2016-05-24 12:00
臺北市,古亭,18,,良好,2.9,0.34,22,7,10,15,2,23.51,8.16,2016-05-24 12:00
臺北市,萬華,26,,良好,2.7,0.34,21,19,8,15,2,23.29,8.26,2016-05-24 12:00
臺北市,中山,26,,良好,1.5,0.56,15,28,,20,1,33.91,13.86,2016-05-24 12:00
臺北市,士林,17,,良好,6.1,0.52,12,17,10,24,1,33.88,10.15,2016-05-24 12:00
臺北市,陽明,25,,良好,1.8,0.13,30,3,0,2.1,1,2.76,.71,2016-05-24 13:00
臺北市,大同,39,,良好,2.3,0.99,,27,18,24,2,62.82,38.45,2016-05-24 13:00
臺北市,松山,22,,良好,5,0.27,21,21,11,14,,19.68,6.18,2016-05-24 13:00
臺北市,古亭,20,,良好,5.3,0.29,23,10,9,13,2,21.11,7.74,2016-05-24 13:00
臺北市,萬華,26,,良好,8,0.3,21,26,8,15,1,23.61,8.97,2016-05-24 13:00
臺北市,中山,26,,良好,1.6,0.45,20,25,10,16,2,26.84,10.51,2016-05-24 13:00
臺北市,士林,19,,良好,2.8,0.28,23,24,12,10,1,13.54,3.3,2016-05-24 13:00
臺北市,陽明,24,,良好,1.8,0.13,29,4,1,2,1,2.66,.64,2016-05-24 14:00
臺北市,大同,36,,良好,1.8,1.07,,27,2,25,2,61.76,36.36,2016-05-24 14:00
臺北市,松山,23,,良好,16,0.25,14,30,17,20,2,31.71,11.67,2016-05-24 14:00
臺北市,古亭,15,,良好,14,0.31,16,29,27,19,2,30,10.97,2016-05-24 14:00
臺北市,萬華,27,,良好,6.4,0.3,20,35,11,15,1,23.61,8.64,2016-05-24 14:00
臺北市,中山,25,,良好,1.3,0.42,20,24,14,16,1,26.04,9.56,2016-05-24 14:00
臺北市,士林,22,,良好,1.8,0.22,26,30,9,7.1,1,9.22,2.12,2016-05-24 14:00
臺北市,陽明,24,,良好,1.8,0.13,28,10,4,2.5,1,3.34,.83,2016-05-24 15:00
臺北市,大同,33,,良好,5.6,1.11,,29,6,27,2,68.33,41.2,2016-05-24 15:00
臺北市,松山,25,,良好,16,0.27,10,35,22,24,2,34.76,11.19,2016-05-24 15:00
臺北市,古亭,19,,良好,17,0.37,11,36,26,24,2,38.9,14.41,2016-05-24 15:00
臺北市,萬華,30,,良好,16,0.3,15,43,17,20,2,31.44,11.22,2016-05-24 15:00
臺北市,中山,23,,良好,6.9,0.48,15,19,11,22,1,33.39,11.82,2016-05-24 15:00
臺北市,士林,21,,良好,1.7,0.22,23,19,4,8.8,1,10.43,1.64,2016-05-24 15:00
臺北市,陽明,23,,良好,1.9,0.14,28,5,3,2.4,1,3.34,.9,2016-05-24 16:00
臺北市,大同,37,,良好,15,1.23,,61,21,31,2,80.01,48.82,2016-05-24 16:00
臺北市,松山,28,,良好,10,0.31,12,36,28,23,2,33.18,9.81,2016-05-24 16:00
臺北市,古亭,23,,良好,6.1,0.35,19,30,25,19,2,26.75,7.96,2016-05-24 16:00
臺北市,萬華,34,,良好,17,0.32,15,47,23,22,2,34.48,12.01,2016-05-24 16:00
臺北市,中山,23,,良好,16,0.47,14,24,,25,1,40.61,15.7,2016-05-24 16:00
臺北市,士林,23,,良好,1.4,0.23,27,25,8,7.9,1,9.38,1.48,2016-05-24 16:00
臺北市,陽明,23,,良好,1.8,0.16,28,4,1,2.4,1,3.48,1.1,2016-05-24 17:00
臺北市,大同,45,,良好,16,1.32,,75,32,37,2,92.82,56.26,2016-05-24 17:00
臺北市,松山,31,,良好,3.9,0.35,18,39,28,22,2,28.74,6.7,2016-05-24 17:00
臺北市,古亭,27,,良好,2.1,0.48,19,36,19,22,2,29.97,7.48,2016-05-24 17:00
臺北市,萬華,38,,良好,22,0.39,11,45,27,29,2,43.16,14.14,2016-05-24 17:00
臺北市,中山,26,,良好,15,0.52,14,37,29,29,2,42.69,13.7,2016-05-24 17:00
臺北市,士林,23,,良好,1.6,0.27,28,20,12,8.6,1,9.74,1.12,2016-05-24 17:00
臺北市,陽明,27,,良好,1.8,0.17,32,2,1,2.1,1,2.95,.81,2016-05-24 18:00
臺北市,大同,52,懸浮微粒,普通,18,2.37,,84,40,41,2,120.03,79.49,2016-05-24 18:00
臺北市,松山,32,,良好,3.3,0.48,18,36,30,25,2,30.79,5.35,2016-05-24 18:00
臺北市,古亭,28,,良好,2.3,0.61,18,32,19,28,2,34.84,7.2,2016-05-24 18:00
臺北市,萬華,40,,良好,16,0.45,13,49,29,30,2,38.05,8.39,2016-05-24 18:00
臺北市,中山,31,,良好,21,0.66,9.5,56,35,35,2,51.56,16.39,2016-05-24 18:00
臺北市,士林,25,,良好,1.7,0.34,30,22,13,10,1,11.2,.9,2016-05-24 18:00
臺北市,陽明,25,,良好,1.9,0.15,31,2,0,1.7,1,2.26,.53,2016-05-24 19:00
臺北市,大同,56,懸浮微粒,普通,10,1.72,,70,32,36,3,84.68,48.6,2016-05-24 19:00
臺北市,松山,34,,良好,3.2,0.59,13,43,28,28,3,36.34,7.92,2016-05-24 19:00
臺北市,古亭,29,,良好,1.8,0.77,17,38,26,27,2,34.39,7,2016-05-24 19:00
臺北市,萬華,42,,良好,2.6,0.59,15,46,29,27,2,33.93,6.94,2016-05-24 19:00
臺北市,中山,38,,良好,8.8,0.84,11,58,25,32,2,45.88,13.84,2016-05-24 19:00
臺北市,士林,24,,良好,1.3,0.3,29,17,14,8.7,1,8.91,.21,2016-05-24 19:00
臺北市,陽明,27,,良好,1.7,0.14,32,1,0,1.6,1,2.26,.65,2016-05-24 20:00
臺北市,大同,56,懸浮微粒,普通,9.5,1.11,,65,30,31,3,62.13,31.48,2016-05-24 20:00
臺北市,松山,34,,良好,3.2,0.51,11,34,21,26,3,34.45,8.54,2016-05-24 20:00
臺北市,古亭,30,,良好,2.1,0.61,17,32,19,24,2,29.39,5.53,2016-05-24 20:00
臺北市,萬華,42,,良好,2.4,0.49,15,45,22,23,2,28.82,5.73,2016-05-24 20:00
臺北市,中山,43,,良好,6.7,0.68,11,58,28,28,3,38.97,11.01,2016-05-24 20:00
臺北市,士林,22,,良好,1.6,0.3,27,24,12,8.9,2,8.96,.04,2016-05-24 20:00
臺北市,陽明,26,,良好,1.8,0.13,31,9,3,1.9,1,2.38,.5,2016-05-24 21:00
臺北市,大同,55,懸浮微粒,普通,11,1.19,,55,26,31,3,66.38,35.4,2016-05-24 21:00
臺北市,松山,34,,良好,3.1,0.39,16,34,13,21,2,26.13,5.29,2016-05-24 21:00
臺北市,古亭,31,,良好,2.4,0.53,17,34,19,21,2,25.47,4.02,2016-05-24 21:00
臺北市,萬華,40,,良好,3.2,0.44,15,35,18,23,2,29.03,5.63,2016-05-24 21:00
臺北市,中山,46,,良好,9,0.56,12,48,24,27,3,36.69,9.8,2016-05-24 21:00
臺北市,士林,20,,良好,6.2,0.26,22,19,17,12,2,12.23,.06,2016-05-24 21:00
臺北市,陽明,26,,良好,2,0.12,31,7,3,1.6,1,2.1,.54,2016-05-24 22:00
臺北市,大同,52,懸浮微粒,普通,9.8,1.34,,42,28,30,3,65.44,35.11,2016-05-24 22:00
臺北市,松山,33,,良好,3.3,0.35,19,28,11,16,2,20.34,3.99,2016-05-24 22:00
臺北市,古亭,30,,良好,2.4,0.49,18,27,17,20,2,24.21,4.05,2016-05-24 22:00
臺北市,萬華,38,,良好,5.7,0.39,16,30,11,21,2,25.58,4.75,2016-05-24 22:00
臺北市,中山,44,,良好,8.3,0.5,13,41,25,25,2,30.86,6.33,2016-05-24 22:00
臺北市,士林,20,,良好,3.1,0.3,22,17,15,11,2,11.8,.47,2016-05-24 22:00
臺北市,陽明,26,,良好,2,0.12,31,3,1,1.3,1,1.9,.63,2016-05-24 23:00
臺北市,大同,50,,良好,9,1.05,,42,24,26,3,53.44,27.72,2016-05-24 23:00
臺北市,松山,31,,良好,2.9,0.3,22,26,14,14,2,16.66,2.84,2016-05-24 23:00
臺北市,古亭,28,,良好,2,0.43,20,22,11,17,2,20.08,3.44,2016-05-24 23:00
臺北市,萬華,35,,良好,3.3,0.34,21,25,18,16,2,19.86,3.46,2016-05-24 23:00
臺北市,中山,42,,良好,6.8,0.46,16,38,23,20,3,25.23,5.18,2016-05-24 23:00
臺北市,士林,22,,良好,1.6,0.22,27,14,,6.7,2,6.69,.02,2016-05-24 23:00
臺北市,陽明,25,,良好,2.1,0.12,30,7,2,1.4,1,1.98,.56,2016-05-25 00:00
臺北市,大同,49,,良好,5.5,0.74,,46,25,20,3,34.28,13.8,2016-05-25 00:00
臺北市,松山,30,,良好,3.1,0.25,24,22,12,11,2,12.96,2.28,2016-05-25 00:00
臺北市,古亭,28,,良好,1.7,0.31,23,22,10,12,2,14.66,2.32,2016-05-25 00:00
臺北市,萬華,33,,良好,2.5,0.26,22,24,19,14,2,15.76,2.14,2016-05-25 00:00
臺北市,中山,39,,良好,4.6,0.37,20,34,26,16,3,17.77,2.18,2016-05-25 00:00
臺北市,士林,20,,良好,6.5,0.18,24,20,17,8.8,2,8.87,.07,2016-05-25 00:00
臺北市,陽明,27,,良好,1.8,0.13,32,10,5,2,1,2.42,.46,2016-05-25 01:00
臺北市,大同,49,,良好,5.7,0.72,,46,17,19,3,24.94,6.42,2016-05-25 01:00
臺北市,松山,26,,良好,3.7,0.22,24,11,12,9.3,2,11.11,1.86,2016-05-25 01:00
臺北市,古亭,27,,良好,2.4,0.28,24,22,11,9.7,2,11.88,2.15,2016-05-25 01:00
臺北市,萬華,32,,良好,4.8,0.22,23,29,21,12,2,13.22,1.49,2016-05-25 01:00
臺北市,中山,37,,良好,6.7,0.28,21,30,,13,3,14.85,1.63,2016-05-25 01:00
臺北市,士林,19,,良好,8.8,0.16,23,19,,9.1,,9.01,-.08,2016-05-25 01:00
臺北市,陽明,24,,良好,1,0.13,29,7,4,1.6,1,2.25,.67,2016-05-25 02:00
臺北市,大同,50,,良好,7.4,0.78,,43,18,18,2,27.63,9.27,2016-05-25 02:00
臺北市,松山,24,,良好,4,0.2,23,13,8,8.6,2,10.36,1.72,2016-05-25 02:00
臺北市,古亭,24,,良好,2.9,0.24,23,14,12,9.4,2,11.22,1.86,2016-05-25 02:00
臺北市,萬華,33,,良好,5.9,0.19,23,34,21,10,2,11.68,1.24,2016-05-25 02:00
臺北市,中山,35,,良好,6.8,0.24,21,25,,12,,13.21,.93,2016-05-25 02:00
臺北市,士林,20,,良好,3.5,0.38,12,24,20,13,,13.4,-.09,2016-05-25 02:00
臺北市,陽明,24,,良好,1.3,0.12,29,7,3,1.5,1,1.95,.48,2016-05-25 03:00
臺北市,大同,50,,良好,7.4,0.48,,40,11,17,2,20.24,3.7,2016-05-25 03:00
臺北市,松山,22,,良好,3.5,0.21,21,18,6,9,2,10.93,1.97,2016-05-25 03:00
臺北市,古亭,25,,良好,3.3,0.19,28,28,17,7.1,2,8.79,1.73,2016-05-25 03:00
臺北市,萬華,34,,良好,5.5,0.2,22,37,19,11,2,12.59,1.47,2016-05-25 03:00
臺北市,中山,35,,良好,6.1,0.24,19,30,21,13,,13.44,.8,2016-05-25 03:00
臺北市,士林,20,,良好,3.1,0.47,6.4,19,15,16,2,16.68,1.05,2016-05-25 03:00
臺北市,陽明,25,,良好,1.1,0.13,30,8,5,1.1,1,1.51,.44,2016-05-25 04:00
臺北市,大同,49,,良好,13,0.38,,45,22,19,2,22.37,3.19,2016-05-25 04:00
臺北市,松山,22,,良好,3.8,0.19,23,25,11,8.5,2,10.24,1.77,2016-05-25 04:00
臺北市,古亭,26,,良好,2.4,0.17,31,28,14,5.1,2,7.13,2.04,2016-05-25 04:00
臺北市,萬華,34,,良好,7,0.18,22,28,21,12,2,11.99,.39,2016-05-25 04:00
臺北市,中山,37,,良好,11,0.2,18,45,21,15,,15.59,1.08,2016-05-25 04:00
臺北市,士林,20,,良好,3.4,0.37,7.3,20,16,15,2,15.98,.85,2016-05-25 04:00
臺北市,陽明,25,,良好,1.3,0.15,30,12,8,1.2,1,1.91,.69,2016-05-25 05:00
臺北市,大同,48,,良好,9,0.38,,45,19,17,2,25.76,8.65,2016-05-25 05:00
臺北市,松山,23,,良好,2.9,0.21,23,25,15,7.3,2,8.99,1.72,2016-05-25 05:00
臺北市,古亭,26,,良好,2.7,0.19,28,29,13,7,2,9.02,2.04,2016-05-25 05:00
臺北市,萬華,34,,良好,4.5,0.18,25,35,16,9.8,2,9.8,0,2016-05-25 05:00
臺北市,中山,42,,良好,6.4,0.21,22,59,23,11,2,11.65,.62,2016-05-25 05:00
臺北市,士林,21,,良好,4.2,0.31,8.7,22,19,14,2,15.09,.66,2016-05-25 05:00
臺北市,陽明,26,,良好,1.3,0.16,32,15,10,1.5,1,2.03,.52,2016-05-25 06:00
臺北市,大同,47,,良好,5.9,0.42,,50,24,18,2,26.83,9.21,2016-05-25 06:00
臺北市,松山,24,,良好,3,0.25,17,23,17,10,2,12.35,1.91,2016-05-25 06:00
臺北市,古亭,28,,良好,2.7,0.22,24,30,15,11,2,13.75,3.25,2016-05-25 06:00
臺北市,萬華,34,,良好,3.7,0.21,22,34,16,12,2,12.07,.37,2016-05-25 06:00
臺北市,中山,45,,良好,4.2,0.3,21,54,21,12,2,14.01,1.71,2016-05-25 06:00
臺北市,士林,22,,良好,7.1,0.33,6.3,33,21,17,2,18.53,1.9,2016-05-25 06:00
臺北市,陽明,24,,良好,1.2,0.19,29,20,14,2.8,1,3.34,.56,2016-05-25 07:00
臺北市,大同,48,,良好,5.8,1.21,,53,22,29,2,71.4,42.73,2016-05-25 07:00
臺北市,松山,24,,良好,3,0.34,10,25,15,17,2,22.16,4.74,2016-05-25 07:00
臺北市,古亭,28,,良好,2.9,0.31,17,32,18,16,2,23.27,7.26,2016-05-25 07:00
臺北市,萬華,33,,良好,3.5,0.3,13,38,17,19,2,22.3,3.18,2016-05-25 07:00
臺北市,中山,47,,良好,3.3,0.45,13,50,23,18,2,24.57,6.59,2016-05-25 07:00
臺北市,士林,26,,良好,9.7,0.34,7.3,39,16,19,2,22.86,4.32,2016-05-25 07:00
臺北市,陽明,24,,良好,1.4,0.18,29,17,13,2.6,1,3.45,.88,2016-05-25 08:00
臺北市,大同,50,,良好,10,1.74,,60,26,32,2,114.1,81.97,2016-05-25 08:00
臺北市,松山,24,,良好,2.7,0.55,8.1,26,15,22,2,37.62,15.16,2016-05-25 08:00
臺北市,古亭,29,,良好,2.8,0.56,11,32,17,20,2,35.12,15.4,2016-05-25 08:00
臺北市,萬華,33,,良好,5.2,0.54,8.2,30,19,24,2,36.93,12.77,2016-05-25 08:00
臺北市,中山,46,,良好,5.7,1.04,6.4,41,30,25,3,53.48,28.07,2016-05-25 08:00
臺北市,士林,28,,良好,9.3,0.43,9.6,33,22,19,2,26.92,7.69,2016-05-25 08:00
臺北市,陽明,24,,良好,1.7,0.18,29,23,19,2.8,1,3.65,.88,2016-05-25 09:00
臺北市,大同,50,,良好,13,3.71,,57,30,,3,,,2016-05-25 09:00
臺北市,松山,24,,良好,2.1,0.57,11,28,19,21,2,31.01,10.27,2016-05-25 09:00
臺北市,古亭,31,,良好,3.3,0.77,9.6,42,19,24,2,42.63,18.2,2016-05-25 09:00
臺北市,萬華,33,,良好,8.4,0.92,5,37,25,31,2,54.77,24.21,2016-05-25 09:00
臺北市,中山,45,,良好,6.8,0.98,8.1,51,27,26,3,51.76,26.05,2016-05-25 09:00
臺北市,士林,30,,良好,8.1,0.44,14,36,23,18,2,25.57,7.61,2016-05-25 09:00
臺北市,陽明,22,,良好,1.3,0.19,26,14,12,2.2,1,2.85,.69,2016-05-25 10:00
臺北市,大同,51,懸浮微粒,普通,6.1,2.84,,54,26,,3,,,2016-05-25 10:00
臺北市,松山,24,,良好,2.1,0.44,12,22,19,22,2,32.68,10.81,2016-05-25 10:00
臺北市,古亭,31,,良好,2,0.48,15,30,21,20,2,29.64,9.96,2016-05-25 10:00
臺北市,萬華,35,,良好,3.2,0.55,8.8,41,26,24,2,35.22,10.93,2016-05-25 10:00
臺北市,中山,45,,良好,1.6,0.73,10,52,27,23,3,39.15,15.92,2016-05-25 10:00
臺北市,士林,30,,良好,5.4,0.43,16,32,23,17,2,23.23,5.95,2016-05-25 10:00
臺北市,陽明,26,,良好,1.3,0.19,31,18,14,2.4,2,3.18,.82,2016-05-25 11:00
臺北市,大同,50,,良好,3.6,1.47,,45,26,27,3,80.14,53.49,2016-05-25 11:00
臺北市,松山,23,,良好,3.4,0.49,16,,,20,2,30.56,10.75,2016-05-25 11:00
臺北市,古亭,31,,良好,3.6,0.37,19,28,23,19,2,29.11,10.4,2016-05-25 11:00
臺北市,萬華,35,,良好,2.8,0.4,17,40,27,21,2,31.69,10.68,2016-05-25 11:00
臺北市,中山,46,,良好,0.9,0.51,18,51,17,18,3,30,12.5,2016-05-25 11:00
臺北市,士林,30,,良好,2.8,0.25,25,30,18,9.5,2,11.89,2.39,2016-05-25 11:00
臺北市,陽明,27,,良好,1.4,0.27,32,25,21,5.6,2,6.67,1.06,2016-05-25 12:00
臺北市,大同,49,,良好,4.1,1.36,,42,29,28,3,75,47.42,2016-05-25 12:00
